transaction_id,client_id,transaction_amount,transaction_type,transaction_score_from_business_rules,ml_anomaly_flag,ml_anomaly_score,ml_risk_score,ml_risk_category,reason,triggered_rules
3476,129,2997,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3477,129,3601,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3478,129,17266,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3479,129,38877,Investment,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3481,130,44369,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3484,130,4513,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3495,130,4477,Investment,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3501,130,35012,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3508,130,20977,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3516,131,36125,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3517,131,16757,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3519,131,2958,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3532,131,41215,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3540,132,10624,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3553,132,30472,Transfer,2.6,-1,-0.269784026770844,86.48,Suspicious,"large_tx_flag, dest_high_risk, cross_border_to_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3558,132,46399,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3559,132,4298,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3561,132,4248,Investment,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3562,133,23869,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3567,133,29673,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3589,134,15006,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3598,134,42423,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3599,134,38923,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3616,135,42941,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3621,136,2837,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3622,136,4278,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3623,136,4796,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3625,136,4753,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3626,136,2350,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3627,136,4890,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3628,136,3329,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3631,136,3123,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3633,136,4062,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3634,136,4824,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3635,136,4080,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3636,136,3640,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3637,136,3756,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3638,136,4895,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3639,136,3827,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3640,136,29967,Transfer,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3641,136,2416,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3642,136,3040,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3643,136,4424,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3644,136,3342,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3645,136,26395,Deposit,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3650,137,4447,Investment,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3651,137,28216,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3653,137,38156,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3666,137,26730,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3681,138,18244,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3684,138,2402,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3690,138,3735,Investment,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3694,138,26256,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3699,138,17563,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3710,138,4147,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3716,138,21205,Investment,2.6,-1,-0.269784026770844,86.48,Suspicious,"large_tx_flag, dest_high_risk, cross_border_to_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3718,138,41673,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3733,139,49216,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3734,139,44812,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3745,139,49715,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3748,139,22036,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3768,141,3698,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3770,141,36973,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3772,141,4143,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3778,141,33764,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3780,141,15627,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3783,141,21112,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3785,141,2408,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3820,142,47064,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3821,142,42769,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3832,143,38336,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3839,143,4663,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3848,143,43518,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3854,143,36203,Withdrawal,2.6,-1,-0.3200951546419447,100.0,Suspicious,"large_tx_flag, dest_high_risk, cross_border_to_high_risk, very_large_withdrawal_flag","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3855,143,2066,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3862,143,23512,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3870,144,27560,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3873,144,37330,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3879,144,37812,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3885,145,3339,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3886,145,38317,Transfer,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3888,145,4367,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3890,145,3311,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3891,145,4658,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3892,145,24653,Deposit,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3893,145,23384,Withdrawal,1.7000000000000002,-1,-0.2660367708785436,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3894,145,2161,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3895,145,48551,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3896,145,2503,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3897,145,49375,Investment,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3898,145,3972,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3899,145,2658,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3902,145,4532,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3903,145,2041,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3904,145,4063,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3925,146,40034,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3927,146,33035,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3929,146,23063,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3933,147,2072,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3935,147,4540,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3936,147,2735,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3937,147,2808,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3938,147,2000,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3939,147,2862,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3940,147,3762,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3942,147,3392,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3943,147,4021,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3944,147,3055,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3946,147,4995,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3947,147,2210,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3948,147,3691,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3950,147,3841,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3951,147,3081,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3952,147,3953,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3953,147,2404,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3954,147,44624,Deposit,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3955,147,3951,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3956,147,3574,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3957,147,3264,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3958,147,2525,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3960,147,4984,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3961,147,4583,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3962,147,4627,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3964,148,3521,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3965,148,4652,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3966,148,3098,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3967,148,4870,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3968,148,3293,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3969,148,3910,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3970,148,4938,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3971,148,47596,Investment,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3972,148,3419,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3973,148,13658,Transfer,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3974,148,3528,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3975,148,42071,Transfer,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3976,148,3493,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3977,148,3878,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3979,148,4487,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3980,148,2438,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3981,148,2996,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3982,148,2130,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3983,148,4550,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3985,148,2181,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3986,148,4049,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3987,148,2605,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3988,148,4005,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3989,148,4526,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3990,148,3110,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3991,148,4511,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3992,148,2752,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3993,148,4374,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3994,148,2705,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3995,148,4564,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3996,148,28182,Transfer,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3997,148,2134,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3998,148,44652,Withdrawal,1.7000000000000002,-1,-0.2660367708785436,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3999,148,3438,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
4000,148,33684,Transfer,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
4001,148,3047,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
4002,148,3762,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
4003,148,43111,Investment,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
4004,148,4357,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
4007,149,44487,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
4020,149,49171,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
4026,150,46701,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
4027,150,39730,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
