transaction_id,client_id,transaction_amount,transaction_date,transaction_type,status,origin_country,destination_country
2502,90,20471,2025-10-12,Transfer,Completed,Nigeria,Nigeria
2503,90,4052,2025-07-18,Withdrawal,Completed,Nigeria,Nigeria
2504,90,4815,2025-09-30,Transfer,Completed,Nigeria,Nigeria
2505,90,2474,2025-08-03,Investment,Completed,Nigeria,Nigeria
2506,90,4143,2025-08-03,Transfer,Completed,Nigeria,Nigeria
2507,90,2607,2025-08-26,Investment,Completed,Nigeria,Nigeria
2508,90,3669,2025-10-10,Withdrawal,Completed,Nigeria,Nigeria
2509,90,45733,2025-07-29,Investment,Completed,Nigeria,Nigeria
2510,90,31200,2025-08-05,Deposit,Completed,Nigeria,Nigeria
2511,90,3256,2025-10-11,Withdrawal,Completed,Nigeria,UAE
2512,90,3333,2025-10-06,Withdrawal,Completed,Nigeria,Nigeria
2513,90,3575,2025-09-25,Transfer,Completed,Nigeria,Nigeria
2514,90,3467,2025-08-12,Withdrawal,Completed,Nigeria,Nigeria
2515,90,2161,2025-09-27,Investment,Completed,Nigeria,Nigeria
2516,90,25639,2025-09-24,Investment,Completed,Nigeria,USA
2517,90,15961,2025-08-27,Deposit,Completed,Nigeria,Nigeria
2518,90,3522,2025-10-11,Investment,Failed,Nigeria,Nigeria
2519,91,2718,2025-09-12,Transfer,Completed,Canada,Canada
2520,91,2578,2025-08-21,Withdrawal,Completed,Canada,Canada
2521,91,3875,2025-09-15,Investment,Completed,Canada,Canada
2522,91,2976,2025-09-21,Investment,Pending,Canada,Canada
2523,91,4259,2025-10-11,Withdrawal,Completed,Canada,Canada
2524,91,4038,2025-09-21,Withdrawal,Completed,Canada,Canada
2525,91,2190,2025-09-01,Withdrawal,Completed,Canada,Canada
2526,91,4671,2025-09-21,Withdrawal,Completed,Canada,Canada
2527,91,2458,2025-08-25,Deposit,Completed,Canada,Canada
2528,91,24255,2025-08-24,Transfer,Completed,Canada,Canada
2529,91,2717,2025-10-10,Withdrawal,Completed,Canada,Canada
2530,91,40868,2025-08-27,Deposit,Completed,Canada,Canada
2531,91,2379,2025-08-30,Deposit,Completed,Canada,Germany
2532,91,2865,2025-09-13,Deposit,Completed,Canada,Canada
2533,91,29590,2025-10-01,Transfer,Completed,Canada,UAE
2534,91,2747,2025-09-24,Transfer,Completed,Canada,Russia
2535,91,3986,2025-09-26,Deposit,Completed,Canada,UAE
2536,91,3897,2025-09-01,Transfer,Completed,Canada,China
2537,91,4564,2025-08-04,Withdrawal,Completed,Canada,Canada
2538,91,3870,2025-10-13,Deposit,Completed,Canada,Canada
2539,91,4901,2025-07-20,Deposit,Completed,Canada,Australia
2540,91,3028,2025-09-24,Investment,Completed,Canada,Canada
2541,91,2701,2025-07-25,Deposit,Completed,Canada,China
2542,91,4330,2025-09-17,Withdrawal,Completed,Canada,Canada
2543,91,3153,2025-09-02,Withdrawal,Completed,Canada,Canada
2544,91,4777,2025-08-21,Investment,Completed,Canada,Canada
2545,91,33399,2025-09-10,Transfer,Completed,Canada,Canada
2546,91,3530,2025-08-24,Deposit,Completed,Canada,Canada
2547,91,2407,2025-08-26,Investment,Pending,Canada,Canada
2548,91,3978,2025-07-23,Investment,Completed,Canada,Canada
2549,91,3905,2025-08-19,Deposit,Completed,Canada,Canada
2550,91,3118,2025-09-18,Investment,Completed,Canada,Canada
2551,92,3996,2025-08-05,Transfer,Completed,USA,Switzerland
2552,92,4770,2025-08-05,Transfer,Failed,USA,USA
2553,92,2218,2025-08-07,Transfer,Completed,USA,USA
2554,92,40408,2025-10-12,Transfer,Completed,USA,USA
2555,92,2905,2025-10-08,Withdrawal,Completed,USA,USA
2556,93,36835,2025-10-05,Withdrawal,Completed,Germany,Germany
2557,93,19983,2025-08-06,Withdrawal,Completed,Germany,Germany
2558,93,38614,2025-07-27,Investment,Completed,Germany,Germany
2559,93,23447,2025-10-06,Withdrawal,Pending,Germany,Germany
2560,93,2656,2025-10-07,Transfer,Completed,Germany,Canada
2561,93,2559,2025-08-25,Transfer,Pending,Germany,Germany
2562,93,4102,2025-07-28,Investment,Completed,Germany,Germany
2563,93,3081,2025-08-29,Transfer,Completed,Germany,Germany
2564,93,3096,2025-08-29,Deposit,Completed,Germany,Germany
2565,93,39787,2025-10-06,Deposit,Completed,Germany,Nigeria
2566,93,2658,2025-08-06,Withdrawal,Completed,Germany,Australia
2567,93,4618,2025-09-01,Transfer,Completed,Germany,Germany
2568,93,19078,2025-08-13,Deposit,Completed,Germany,Germany
2569,93,2376,2025-07-18,Withdrawal,Completed,Germany,Germany
2570,93,32183,2025-10-08,Deposit,Completed,Germany,Germany
2571,93,4467,2025-08-03,Investment,Pending,Germany,Germany
2572,93,4984,2025-09-07,Withdrawal,Completed,Germany,Germany
2573,93,3314,2025-08-24,Deposit,Completed,Germany,Germany
2574,94,3167,2025-07-25,Investment,Completed,Switzerland,Switzerland
2575,94,21987,2025-08-09,Transfer,Completed,Switzerland,UK
2576,94,2945,2025-07-16,Withdrawal,Completed,Switzerland,Switzerland
2577,94,2044,2025-10-10,Deposit,Completed,Switzerland,Australia
2578,94,3535,2025-08-30,Investment,Completed,Switzerland,Switzerland
2579,94,2219,2025-08-21,Withdrawal,Pending,Switzerland,Switzerland
2580,94,4833,2025-08-05,Investment,Pending,Switzerland,Switzerland
2581,94,3351,2025-09-14,Investment,Completed,Switzerland,Switzerland
2582,94,4352,2025-08-13,Withdrawal,Failed,Switzerland,Switzerland
2583,94,10100,2025-09-30,Withdrawal,Completed,Switzerland,Switzerland
2584,94,37912,2025-10-04,Withdrawal,Completed,Switzerland,Switzerland
2585,94,3774,2025-08-10,Transfer,Completed,Switzerland,Australia
2586,94,4977,2025-08-01,Investment,Completed,Switzerland,Switzerland
2587,94,4821,2025-09-27,Investment,Completed,Switzerland,Canada
2588,94,2169,2025-10-03,Deposit,Completed,Switzerland,Switzerland
2589,94,4021,2025-09-14,Investment,Completed,Switzerland,Switzerland
2590,94,2503,2025-07-18,Deposit,Completed,Switzerland,UAE
2591,94,24763,2025-07-24,Deposit,Completed,Switzerland,China
2592,94,3293,2025-07-18,Transfer,Completed,Switzerland,Switzerland
2593,94,3903,2025-09-30,Transfer,Completed,Switzerland,Switzerland
2594,94,2539,2025-07-31,Withdrawal,Completed,Switzerland,Switzerland
2595,94,3927,2025-08-30,Deposit,Completed,Switzerland,Switzerland
2596,94,2003,2025-08-02,Investment,Completed,Switzerland,Switzerland
2597,94,2863,2025-10-02,Withdrawal,Completed,Switzerland,Switzerland
2598,94,2087,2025-10-01,Deposit,Completed,Switzerland,Switzerland
2599,94,2839,2025-09-24,Investment,Pending,Switzerland,Switzerland
2600,94,2236,2025-08-25,Investment,Completed,Switzerland,Switzerland
2601,95,2739,2025-09-05,Investment,Completed,USA,USA
2602,95,3064,2025-10-12,Investment,Completed,USA,USA
2603,95,3262,2025-10-09,Withdrawal,Pending,USA,USA
2604,95,3189,2025-08-31,Deposit,Completed,USA,USA
2605,95,3860,2025-08-28,Transfer,Completed,USA,China
2606,95,4321,2025-08-17,Withdrawal,Pending,USA,USA
2607,95,3169,2025-08-19,Transfer,Failed,USA,UAE
2608,95,2920,2025-10-08,Investment,Completed,USA,USA
2609,95,3842,2025-10-08,Deposit,Pending,USA,USA
2610,95,4963,2025-10-10,Investment,Completed,USA,USA
2611,95,2920,2025-09-28,Investment,Completed,USA,USA
2612,95,4995,2025-09-22,Withdrawal,Completed,USA,USA
2613,95,3213,2025-09-06,Withdrawal,Completed,USA,USA
2614,95,4836,2025-08-24,Transfer,Completed,USA,USA
2615,95,4437,2025-08-10,Investment,Completed,USA,USA
2616,95,2048,2025-10-03,Withdrawal,Completed,USA,USA
2617,95,3171,2025-08-16,Deposit,Completed,USA,USA
2618,95,3805,2025-08-31,Investment,Completed,USA,USA
2619,95,4280,2025-10-12,Transfer,Completed,USA,USA
2620,95,2507,2025-08-17,Investment,Pending,USA,USA
2621,95,4209,2025-08-26,Deposit,Completed,USA,USA
2622,95,17296,2025-10-02,Deposit,Completed,USA,Switzerland
2623,95,28892,2025-10-10,Deposit,Completed,USA,Germany
2624,95,3506,2025-10-03,Deposit,Completed,USA,USA
2625,95,3060,2025-07-19,Withdrawal,Completed,USA,USA
2626,95,2204,2025-08-28,Withdrawal,Completed,USA,UK
2627,95,2584,2025-08-20,Deposit,Completed,USA,USA
2628,95,4774,2025-10-08,Investment,Pending,USA,USA
2629,95,4034,2025-08-08,Deposit,Completed,USA,USA
2630,95,3448,2025-10-11,Withdrawal,Completed,USA,USA
2631,95,4241,2025-08-02,Investment,Completed,USA,USA
2632,95,3430,2025-09-01,Transfer,Completed,USA,China
2633,95,3341,2025-07-25,Withdrawal,Completed,USA,USA
2634,95,2236,2025-08-14,Withdrawal,Completed,USA,USA
2635,95,3760,2025-09-10,Investment,Completed,USA,USA
2636,95,3584,2025-10-06,Investment,Completed,USA,USA
2637,95,3064,2025-07-27,Withdrawal,Completed,USA,USA
2638,95,3826,2025-07-22,Withdrawal,Completed,USA,USA
2639,95,3646,2025-10-01,Withdrawal,Pending,USA,China
2640,95,2343,2025-10-08,Transfer,Completed,USA,USA
2641,95,23328,2025-09-21,Investment,Completed,USA,USA
2642,95,2400,2025-09-15,Investment,Completed,USA,USA
2643,95,4677,2025-08-27,Deposit,Completed,USA,USA
2644,95,3910,2025-09-03,Deposit,Pending,USA,USA
2645,95,14498,2025-09-16,Withdrawal,Completed,USA,Australia
2646,95,3739,2025-08-30,Investment,Completed,USA,Nigeria
2647,95,3516,2025-09-05,Withdrawal,Completed,USA,USA
2648,95,3140,2025-07-17,Deposit,Completed,USA,Canada
2649,96,2847,2025-09-15,Transfer,Completed,USA,USA
2650,96,4725,2025-10-09,Withdrawal,Completed,USA,Canada
2651,96,34754,2025-07-30,Transfer,Completed,USA,USA
2652,96,2701,2025-09-06,Deposit,Completed,USA,UK
2653,96,4092,2025-08-06,Transfer,Completed,USA,USA
2654,96,4653,2025-08-05,Withdrawal,Failed,USA,China
2655,96,4542,2025-07-22,Withdrawal,Completed,USA,USA
2656,96,4042,2025-08-11,Withdrawal,Completed,USA,USA
2657,96,4849,2025-08-07,Investment,Completed,USA,UAE
2658,96,4771,2025-09-30,Investment,Completed,USA,USA
2659,96,3526,2025-09-27,Deposit,Completed,USA,USA
2660,96,4165,2025-08-13,Withdrawal,Pending,USA,USA
2661,96,2779,2025-08-18,Transfer,Completed,USA,USA
2662,96,2988,2025-09-08,Deposit,Completed,USA,UAE
2663,96,2667,2025-09-22,Investment,Pending,USA,Russia
2664,96,4948,2025-09-17,Withdrawal,Completed,USA,USA
2665,96,4301,2025-09-14,Deposit,Completed,USA,USA
2666,96,4107,2025-08-08,Transfer,Pending,USA,USA
2667,96,2889,2025-07-28,Withdrawal,Completed,USA,USA
2668,96,2710,2025-09-15,Transfer,Completed,USA,USA
2669,96,2270,2025-09-04,Investment,Completed,USA,USA
2670,96,2152,2025-07-26,Withdrawal,Pending,USA,Nigeria
2671,97,3457,2025-10-10,Transfer,Completed,UAE,UAE
2672,97,4755,2025-07-23,Withdrawal,Completed,UAE,UAE
2673,97,2718,2025-10-03,Investment,Completed,UAE,UAE
2674,97,46947,2025-07-18,Transfer,Completed,UAE,UK
2675,97,4812,2025-07-20,Transfer,Completed,UAE,UK
2676,97,13069,2025-08-24,Investment,Completed,UAE,UAE
2677,97,2590,2025-09-29,Investment,Completed,UAE,UAE
2678,97,3622,2025-09-18,Transfer,Completed,UAE,USA
2679,97,2199,2025-10-07,Deposit,Completed,UAE,UAE
2680,97,4690,2025-08-21,Investment,Completed,UAE,UAE
2681,97,4238,2025-08-21,Transfer,Completed,UAE,UAE
2682,97,4462,2025-10-05,Transfer,Completed,UAE,UAE
2683,97,2152,2025-09-12,Withdrawal,Completed,UAE,UAE
2684,97,3611,2025-08-31,Transfer,Completed,UAE,UAE
2685,97,3533,2025-09-19,Transfer,Completed,UAE,UAE
2686,97,2019,2025-09-13,Investment,Completed,UAE,UAE
2687,97,19458,2025-08-12,Investment,Completed,UAE,UAE
2688,97,4664,2025-08-12,Withdrawal,Completed,UAE,UAE
2689,97,2846,2025-08-07,Investment,Failed,UAE,UAE
2690,97,3095,2025-09-16,Transfer,Completed,UAE,UAE
2691,97,4958,2025-09-19,Deposit,Completed,UAE,UAE
2692,97,2137,2025-07-26,Investment,Completed,UAE,UAE
2693,97,4278,2025-07-28,Investment,Completed,UAE,UAE
2694,97,3084,2025-10-01,Deposit,Completed,UAE,Russia
2695,97,3787,2025-07-16,Investment,Pending,UAE,UAE
2696,97,4872,2025-09-07,Investment,Pending,UAE,UAE
2697,97,45005,2025-08-01,Transfer,Completed,UAE,UAE
2698,97,3726,2025-07-18,Investment,Completed,UAE,Australia
2699,97,4187,2025-10-12,Transfer,Completed,UAE,UAE
2700,97,4550,2025-07-24,Deposit,Completed,UAE,UAE
2701,98,3983,2025-10-11,Investment,Completed,UK,UK
2702,98,3384,2025-10-07,Transfer,Completed,UK,UK
2703,98,2463,2025-08-26,Deposit,Pending,UK,UK
2704,98,3576,2025-10-12,Investment,Completed,UK,UK
2705,98,20503,2025-09-23,Transfer,Completed,UK,UK
2706,98,2232,2025-08-26,Investment,Pending,UK,Germany
2707,98,2518,2025-08-30,Withdrawal,Completed,UK,UK
2708,98,19494,2025-07-25,Transfer,Completed,UK,UK
2709,98,3686,2025-07-28,Withdrawal,Failed,UK,USA
2710,98,2895,2025-07-19,Transfer,Completed,UK,UK
2711,98,3118,2025-09-27,Deposit,Completed,UK,UK
2712,98,3384,2025-08-26,Investment,Completed,UK,UAE
2713,98,28976,2025-07-26,Withdrawal,Completed,UK,USA
2714,98,4041,2025-07-31,Transfer,Pending,UK,UK
2715,98,4700,2025-08-29,Investment,Completed,UK,UK
2716,98,2702,2025-07-27,Transfer,Pending,UK,Nigeria
2717,98,2385,2025-10-07,Withdrawal,Completed,UK,UK
2718,98,4015,2025-08-23,Transfer,Completed,UK,UK
2719,98,4791,2025-09-13,Investment,Pending,UK,UK
2720,98,4465,2025-09-13,Transfer,Completed,UK,UK
2721,98,4952,2025-08-14,Withdrawal,Completed,UK,UK
2722,99,3025,2025-08-14,Deposit,Completed,UAE,UAE
2723,99,2950,2025-09-10,Transfer,Completed,UAE,UK
2724,99,4354,2025-07-16,Deposit,Failed,UAE,UAE
2725,99,2077,2025-09-10,Deposit,Completed,UAE,UAE
2726,99,3041,2025-08-11,Transfer,Completed,UAE,UAE
2727,99,2611,2025-08-09,Deposit,Completed,UAE,USA
2728,99,2375,2025-10-08,Investment,Completed,UAE,UAE
2729,99,4375,2025-09-06,Transfer,Completed,UAE,UAE
2730,99,3693,2025-09-23,Withdrawal,Pending,UAE,UAE
2731,99,4770,2025-09-01,Transfer,Completed,UAE,Germany
2732,99,4771,2025-08-26,Transfer,Pending,UAE,China
2733,99,3108,2025-08-28,Transfer,Completed,UAE,UK
2734,99,2866,2025-10-08,Investment,Completed,UAE,UAE
2735,99,3729,2025-08-22,Withdrawal,Completed,UAE,UAE
2736,99,4637,2025-10-05,Withdrawal,Completed,UAE,UAE
2737,100,3017,2025-08-11,Investment,Completed,China,USA
2738,100,4737,2025-08-19,Withdrawal,Pending,China,China
2739,100,2202,2025-10-01,Deposit,Completed,China,China
2740,100,4050,2025-08-10,Withdrawal,Completed,China,China
2741,100,3099,2025-08-16,Investment,Pending,China,China
2742,100,3053,2025-09-16,Withdrawal,Completed,China,China
2743,100,4691,2025-07-24,Transfer,Completed,China,China
2744,100,4707,2025-08-31,Transfer,Completed,China,China
2745,100,2464,2025-08-19,Deposit,Completed,China,China
2746,100,4489,2025-09-16,Withdrawal,Completed,China,Russia
2747,100,2712,2025-09-24,Withdrawal,Completed,China,China
2748,100,3046,2025-08-08,Investment,Completed,China,China
2749,100,4765,2025-07-26,Withdrawal,Completed,China,USA
2750,100,2535,2025-09-02,Withdrawal,Completed,China,China
2751,100,2556,2025-09-26,Transfer,Completed,China,China
2752,100,3443,2025-07-25,Deposit,Completed,China,China
2753,100,26458,2025-07-16,Transfer,Completed,China,China
2754,100,3151,2025-09-28,Investment,Completed,China,China
2755,100,4794,2025-08-28,Withdrawal,Completed,China,China
2756,100,39820,2025-09-07,Investment,Pending,China,China
2757,101,48826,2025-08-09,Withdrawal,Failed,Australia,Australia
2758,101,3069,2025-08-16,Transfer,Completed,Australia,Australia
2759,101,4806,2025-09-08,Transfer,Completed,Australia,Australia
2760,101,3765,2025-09-22,Investment,Completed,Australia,Australia
2761,101,4333,2025-08-14,Investment,Pending,Australia,Australia
2762,101,4782,2025-09-01,Transfer,Completed,Australia,Australia
2763,101,4491,2025-08-29,Transfer,Completed,Australia,Australia
2764,101,3711,2025-08-13,Withdrawal,Completed,Australia,Australia
2765,101,2648,2025-09-14,Investment,Completed,Australia,Australia
2766,101,4784,2025-08-29,Transfer,Completed,Australia,Switzerland
2767,101,4650,2025-09-02,Withdrawal,Completed,Australia,Australia
2768,101,3774,2025-10-06,Deposit,Completed,Australia,Australia
2769,101,4662,2025-09-09,Transfer,Completed,Australia,Australia
2770,101,3067,2025-09-11,Investment,Completed,Australia,Australia
2771,102,4735,2025-09-16,Investment,Completed,Australia,Australia
2772,102,4521,2025-09-20,Withdrawal,Completed,Australia,Nigeria
2773,102,4375,2025-08-05,Withdrawal,Completed,Australia,China
2774,102,4972,2025-10-06,Transfer,Completed,Australia,Australia
2775,102,2648,2025-08-22,Investment,Completed,Australia,Australia
2776,102,2199,2025-08-19,Deposit,Completed,Australia,Australia
2777,102,2706,2025-07-25,Transfer,Completed,Australia,Australia
2778,102,4389,2025-09-21,Deposit,Completed,Australia,Australia
2779,102,3227,2025-09-07,Deposit,Completed,Australia,UK
2780,102,12639,2025-08-03,Investment,Completed,Australia,Australia
2781,102,4149,2025-08-11,Deposit,Pending,Australia,USA
2782,102,26670,2025-09-22,Deposit,Completed,Australia,Australia
2783,102,2179,2025-08-11,Transfer,Completed,Australia,Australia
2784,102,44522,2025-08-11,Transfer,Completed,Australia,Australia
2785,102,3272,2025-08-04,Deposit,Completed,Australia,Australia
2786,102,4747,2025-09-10,Deposit,Completed,Australia,Australia
2787,102,3571,2025-10-09,Investment,Pending,Australia,Australia
2788,102,3839,2025-07-17,Investment,Completed,Australia,Australia
2789,102,2440,2025-09-19,Deposit,Completed,Australia,Switzerland
2790,102,2227,2025-07-16,Investment,Completed,Australia,Australia
2791,102,3776,2025-08-22,Transfer,Completed,Australia,Australia
2792,102,2169,2025-10-04,Deposit,Completed,Australia,Australia
2793,102,2183,2025-09-12,Deposit,Completed,Australia,Australia
2794,102,4275,2025-09-01,Deposit,Completed,Australia,Australia
2795,102,3338,2025-08-25,Transfer,Completed,Australia,UK
2796,102,21524,2025-09-14,Withdrawal,Completed,Australia,Australia
2797,102,3805,2025-08-30,Deposit,Completed,Australia,Australia
2798,102,2238,2025-07-28,Withdrawal,Completed,Australia,Australia
2799,102,2383,2025-07-22,Investment,Pending,Australia,Australia
2800,102,4191,2025-08-10,Withdrawal,Completed,Australia,Australia
2801,102,4717,2025-08-22,Transfer,Completed,Australia,Australia
2802,102,40802,2025-09-05,Investment,Completed,Australia,Australia
2803,102,28332,2025-09-12,Investment,Completed,Australia,Australia
2804,102,4298,2025-07-23,Investment,Completed,Australia,Australia
2805,102,3812,2025-08-05,Transfer,Pending,Australia,Australia
2806,103,3442,2025-08-04,Deposit,Completed,UK,Australia
2807,103,3142,2025-09-23,Withdrawal,Pending,UK,UK
2808,103,2305,2025-09-22,Investment,Completed,UK,UK
2809,103,2350,2025-09-29,Deposit,Completed,UK,UK
2810,103,3931,2025-08-23,Withdrawal,Completed,UK,Germany
2811,103,2890,2025-08-26,Deposit,Completed,UK,UK
2812,103,16122,2025-08-26,Deposit,Completed,UK,UK
2813,103,2349,2025-09-20,Withdrawal,Completed,UK,UK
2814,103,19687,2025-07-29,Deposit,Completed,UK,UK
2815,103,3020,2025-10-09,Withdrawal,Completed,UK,UK
2816,103,3156,2025-08-24,Deposit,Completed,UK,China
2817,103,3554,2025-07-16,Transfer,Pending,UK,Canada
2818,103,4800,2025-07-22,Withdrawal,Pending,UK,UK
2819,103,2144,2025-08-10,Withdrawal,Completed,UK,Germany
2820,103,4892,2025-07-30,Investment,Pending,UK,UK
2821,103,4809,2025-08-17,Deposit,Pending,UK,UK
2822,103,4439,2025-07-20,Transfer,Pending,UK,UK
2823,103,4285,2025-10-05,Transfer,Completed,UK,UK
2824,103,16927,2025-08-29,Withdrawal,Completed,UK,UK
2825,103,4251,2025-07-24,Withdrawal,Completed,UK,UK
2826,103,17073,2025-09-15,Deposit,Completed,UK,UK
2827,103,4982,2025-07-29,Deposit,Completed,UK,UK
2828,103,4150,2025-09-03,Transfer,Completed,UK,UK
2829,103,4290,2025-08-10,Investment,Completed,UK,UK
2830,103,4073,2025-08-02,Transfer,Completed,UK,UK
2831,103,4093,2025-07-29,Transfer,Pending,UK,UK
2832,103,2060,2025-08-10,Deposit,Completed,UK,UK
2833,103,4403,2025-09-27,Transfer,Completed,UK,UK
2834,103,36493,2025-09-19,Withdrawal,Pending,UK,UK
2835,103,4694,2025-07-30,Withdrawal,Completed,UK,UK
2836,103,4450,2025-10-06,Deposit,Completed,UK,UK
2837,103,4097,2025-08-15,Transfer,Completed,UK,UK
2838,103,4696,2025-09-12,Investment,Completed,UK,USA
2839,103,4463,2025-07-16,Investment,Completed,UK,UK
2840,103,2753,2025-08-28,Withdrawal,Completed,UK,UK
2841,103,4749,2025-09-03,Transfer,Completed,UK,UK
2842,103,2169,2025-08-23,Withdrawal,Completed,UK,UK
2843,103,2081,2025-09-01,Investment,Pending,UK,UK
2844,103,3671,2025-10-10,Withdrawal,Completed,UK,UK
2845,103,3797,2025-08-04,Transfer,Completed,UK,UK
2846,103,4247,2025-08-18,Transfer,Completed,UK,UK
2847,103,2610,2025-09-02,Deposit,Completed,UK,UK
2848,103,3198,2025-08-11,Withdrawal,Failed,UK,Switzerland
2849,103,4786,2025-08-16,Transfer,Completed,UK,UK
2850,103,2887,2025-08-08,Withdrawal,Completed,UK,UK
2851,104,4797,2025-09-03,Deposit,Pending,Russia,China
2852,104,4860,2025-08-02,Withdrawal,Completed,Russia,Russia
2853,104,4773,2025-10-09,Investment,Completed,Russia,Russia
2854,104,2108,2025-07-29,Deposit,Completed,Russia,China
2855,104,46669,2025-09-21,Transfer,Completed,Russia,Russia
2856,104,2187,2025-09-07,Deposit,Completed,Russia,Russia
2857,104,3969,2025-09-11,Withdrawal,Completed,Russia,Russia
2858,104,2911,2025-09-12,Transfer,Completed,Russia,Canada
2859,104,4171,2025-09-03,Withdrawal,Completed,Russia,Russia
2860,104,3642,2025-10-05,Investment,Completed,Russia,Russia
2861,104,3355,2025-10-07,Withdrawal,Completed,Russia,Russia
2862,104,4396,2025-08-19,Investment,Completed,Russia,Russia
2863,104,3541,2025-10-11,Investment,Completed,Russia,Russia
2864,104,47156,2025-09-26,Withdrawal,Completed,Russia,Russia
2865,104,3820,2025-09-27,Investment,Completed,Russia,Russia
2866,104,3622,2025-08-24,Investment,Failed,Russia,Russia
2867,104,3644,2025-09-22,Transfer,Pending,Russia,Russia
2868,104,4602,2025-10-03,Transfer,Completed,Russia,China
2869,104,4682,2025-08-09,Investment,Completed,Russia,Russia
2870,104,2752,2025-07-26,Deposit,Completed,Russia,Russia
2871,104,4444,2025-08-15,Withdrawal,Completed,Russia,Russia
