transaction_id,client_id,transaction_amount,transaction_date,transaction_type,status,origin_country,destination_country,name,country,age,kyc_status,customer_type,registration_date,origin_risk_level,origin_aml_score,destination_risk_level,destination_aml_score,document_type,doc_verification_status,doc_upload_date,days_since_transaction,days_since_registration,is_cross_border,cross_border_to_high_risk,ml_anomaly_flag,ml_anomaly_score,ml_risk_score,ml_risk_category,reason
2395,85,19591,2025-09-18,Transfer,Completed,Nigeria,Switzerland,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,Medium,80,Utility Bill,Failed,2025-03-13,25,202,1,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
2396,85,4419,2025-08-23,Investment,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,51,202,0,0,1,0.0,14.0,Normal,None
2397,85,2322,2025-08-13,Investment,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,61,202,0,0,1,0.0,14.0,Normal,None
2398,85,4305,2025-09-13,Transfer,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,30,202,0,0,1,0.0,14.0,Normal,None
2399,85,4855,2025-10-03,Deposit,Completed,Nigeria,Russia,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,50,Utility Bill,Failed,2025-03-13,10,202,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
2400,85,4653,2025-07-29,Withdrawal,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,76,202,0,0,1,0.0,14.0,Normal,None
2401,85,3170,2025-09-19,Investment,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,24,202,0,0,1,0.0,14.0,Normal,None
2402,85,3695,2025-07-28,Deposit,Completed,Nigeria,Canada,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,Low,93,Utility Bill,Failed,2025-03-13,77,202,1,0,1,0.05210346042305769,0.0,Normal,None
2403,85,2832,2025-07-24,Investment,Pending,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,81,202,0,0,1,0.0,14.0,Normal,None
2404,85,2684,2025-08-12,Transfer,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,62,202,0,0,1,0.0,14.0,Normal,None
2405,85,2261,2025-09-05,Deposit,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,38,202,0,0,1,0.0,14.0,Normal,None
2406,85,4430,2025-07-24,Withdrawal,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,81,202,0,0,1,0.0,14.0,Normal,None
2407,85,3599,2025-07-26,Transfer,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,79,202,0,0,1,0.0,14.0,Normal,None
2408,85,35854,2025-08-20,Withdrawal,Completed,Nigeria,Nigeria,Client_85,Nigeria,26,Under Review,Corporate,2025-03-25,High,45,High,45,Utility Bill,Failed,2025-03-13,54,202,0,0,-1,-0.26603677087854366,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag"
2409,86,2130,2025-07-27,Deposit,Pending,Australia,Nigeria,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,High,45,Utility Bill,Verified,2024-11-06,78,39,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
2410,86,3092,2025-09-19,Withdrawal,Failed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,24,39,0,0,1,0.05210346042305769,0.0,Normal,None
2411,86,4068,2025-07-18,Deposit,Completed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,87,39,0,0,1,0.05210346042305769,0.0,Normal,None
2412,86,3714,2025-10-09,Transfer,Pending,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,4,39,0,0,1,0.05210346042305769,0.0,Normal,None
2413,86,3838,2025-07-31,Transfer,Pending,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,74,39,0,0,1,0.05210346042305769,0.0,Normal,None
2414,86,3800,2025-08-11,Withdrawal,Completed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,63,39,0,0,1,0.05210346042305769,0.0,Normal,None
2415,86,2892,2025-10-08,Transfer,Completed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,5,39,0,0,1,0.05210346042305769,0.0,Normal,None
2416,86,2512,2025-09-05,Investment,Completed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,38,39,0,0,1,0.05210346042305769,0.0,Normal,None
2417,86,4493,2025-08-15,Withdrawal,Completed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,59,39,0,0,1,0.05210346042305769,0.0,Normal,None
2418,86,20689,2025-09-05,Transfer,Pending,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,38,39,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
2419,86,2576,2025-09-21,Transfer,Completed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,22,39,0,0,1,0.05210346042305769,0.0,Normal,None
2420,86,2325,2025-08-04,Investment,Completed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,70,39,0,0,1,0.05210346042305769,0.0,Normal,None
2421,86,2289,2025-08-18,Transfer,Completed,Australia,Australia,Client_86,Australia,73,Verified,Individual,2025-09-04,Low,91,Low,91,Utility Bill,Verified,2024-11-06,56,39,0,0,1,0.05210346042305769,0.0,Normal,None
2422,87,3564,2025-08-01,Transfer,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,73,273,0,0,1,0.05210346042305769,0.0,Normal,None
2423,87,3491,2025-08-25,Investment,Completed,Australia,Russia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,High,50,ID Card,Verified,2025-08-24,49,273,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
2424,87,3667,2025-10-12,Investment,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,1,273,0,0,1,0.05210346042305769,0.0,Normal,None
2425,87,2066,2025-08-07,Withdrawal,Completed,Australia,China,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Medium,65,ID Card,Verified,2025-08-24,67,273,1,0,1,0.05210346042305769,0.0,Normal,None
2426,87,2088,2025-08-22,Deposit,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,52,273,0,0,1,0.05210346042305769,0.0,Normal,None
2427,87,4367,2025-08-20,Investment,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,54,273,0,0,1,0.05210346042305769,0.0,Normal,None
2428,87,3502,2025-07-31,Deposit,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,74,273,0,0,1,0.05210346042305769,0.0,Normal,None
2429,87,3483,2025-08-08,Transfer,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,66,273,0,0,1,0.05210346042305769,0.0,Normal,None
2430,87,3956,2025-09-07,Deposit,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,36,273,0,0,1,0.05210346042305769,0.0,Normal,None
2431,87,2382,2025-10-12,Withdrawal,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,1,273,0,0,1,0.05210346042305769,0.0,Normal,None
2432,87,2350,2025-09-07,Investment,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,36,273,0,0,1,0.05210346042305769,0.0,Normal,None
2433,87,3915,2025-09-01,Transfer,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,42,273,0,0,1,0.05210346042305769,0.0,Normal,None
2434,87,4022,2025-07-26,Transfer,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,79,273,0,0,1,0.05210346042305769,0.0,Normal,None
2435,87,3282,2025-09-28,Deposit,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,15,273,0,0,1,0.05210346042305769,0.0,Normal,None
2436,87,4608,2025-10-09,Investment,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,4,273,0,0,1,0.05210346042305769,0.0,Normal,None
2437,87,2794,2025-07-20,Transfer,Completed,Australia,Canada,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,93,ID Card,Verified,2025-08-24,85,273,1,0,1,0.05210346042305769,0.0,Normal,None
2438,87,3954,2025-09-22,Transfer,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,21,273,0,0,1,0.05210346042305769,0.0,Normal,None
2439,87,4226,2025-10-07,Deposit,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,6,273,0,0,1,0.05210346042305769,0.0,Normal,None
2440,87,45117,2025-08-29,Deposit,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,45,273,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
2441,87,2574,2025-09-25,Deposit,Completed,Australia,UAE,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Medium,75,ID Card,Verified,2025-08-24,18,273,1,0,1,0.05210346042305769,0.0,Normal,None
2442,87,3797,2025-08-21,Withdrawal,Completed,Australia,China,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Medium,65,ID Card,Verified,2025-08-24,53,273,1,0,1,0.05210346042305769,0.0,Normal,None
2443,87,2230,2025-08-12,Investment,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,62,273,0,0,1,0.05210346042305769,0.0,Normal,None
2444,87,4810,2025-08-23,Transfer,Pending,Australia,UAE,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Medium,75,ID Card,Verified,2025-08-24,51,273,1,0,1,0.05210346042305769,0.0,Normal,None
2445,87,2994,2025-10-02,Withdrawal,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,11,273,0,0,1,0.05210346042305769,0.0,Normal,None
2446,87,2122,2025-08-26,Investment,Failed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,48,273,0,0,1,0.05210346042305769,0.0,Normal,None
2447,87,3806,2025-08-01,Transfer,Completed,Australia,Switzerland,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Medium,80,ID Card,Verified,2025-08-24,73,273,1,0,1,0.05210346042305769,0.0,Normal,None
2448,87,2633,2025-09-27,Transfer,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,16,273,0,0,1,0.05210346042305769,0.0,Normal,None
2449,87,3010,2025-08-23,Investment,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,51,273,0,0,1,0.05210346042305769,0.0,Normal,None
2450,87,33913,2025-08-21,Withdrawal,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,53,273,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
2451,87,3053,2025-10-12,Deposit,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,1,273,0,0,1,0.05210346042305769,0.0,Normal,None
2452,87,38820,2025-08-02,Withdrawal,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,72,273,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
2453,87,4999,2025-08-23,Withdrawal,Completed,Australia,Australia,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,91,ID Card,Verified,2025-08-24,51,273,0,0,1,0.05210346042305769,0.0,Normal,None
2454,87,2763,2025-08-06,Investment,Completed,Australia,Canada,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,93,ID Card,Verified,2025-08-24,68,273,1,0,1,0.05210346042305769,0.0,Normal,None
2455,87,2352,2025-08-27,Transfer,Completed,Australia,UK,Client_87,Australia,26,Verified,Business,2025-01-13,Low,91,Low,92,ID Card,Verified,2025-08-24,47,273,1,0,1,0.05210346042305769,0.0,Normal,None
2456,88,18319,2025-07-28,Investment,Completed,Germany,Germany,Client_88,Germany,44,Verified,Individual,2025-02-24,Low,94,Low,94,Passport,Verified,2025-05-14,77,231,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
2457,88,3918,2025-10-04,Withdrawal,Completed,Germany,Germany,Client_88,Germany,44,Verified,Individual,2025-02-24,Low,94,Low,94,Passport,Verified,2025-05-14,9,231,0,0,1,0.05210346042305769,0.0,Normal,None
2458,88,3679,2025-10-01,Investment,Completed,Germany,Germany,Client_88,Germany,44,Verified,Individual,2025-02-24,Low,94,Low,94,Passport,Verified,2025-05-14,12,231,0,0,1,0.05210346042305769,0.0,Normal,None
2459,88,39237,2025-07-28,Investment,Completed,Germany,Germany,Client_88,Germany,44,Verified,Individual,2025-02-24,Low,94,Low,94,Passport,Verified,2025-05-14,77,231,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
2460,88,3743,2025-08-13,Transfer,Failed,Germany,Germany,Client_88,Germany,44,Verified,Individual,2025-02-24,Low,94,Low,94,Passport,Verified,2025-05-14,61,231,0,0,1,0.05210346042305769,0.0,Normal,None
2461,88,47864,2025-09-04,Withdrawal,Completed,Germany,Germany,Client_88,Germany,44,Verified,Individual,2025-02-24,Low,94,Low,94,Passport,Verified,2025-05-14,39,231,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
2462,88,4573,2025-08-18,Transfer,Completed,Germany,Germany,Client_88,Germany,44,Verified,Individual,2025-02-24,Low,94,Low,94,Passport,Verified,2025-05-14,56,231,0,0,1,0.05210346042305769,0.0,Normal,None
2463,89,2154,2025-09-04,Withdrawal,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,39,86,0,0,1,0.05210346042305769,0.0,Normal,None
2464,89,2155,2025-07-16,Transfer,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,89,86,0,0,1,0.05210346042305769,0.0,Normal,None
2465,89,3506,2025-08-23,Investment,Pending,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,51,86,0,0,1,0.05210346042305769,0.0,Normal,None
2466,89,2459,2025-09-17,Deposit,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,26,86,0,0,1,0.05210346042305769,0.0,Normal,None
2467,89,4552,2025-07-30,Deposit,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,75,86,0,0,1,0.05210346042305769,0.0,Normal,None
2468,89,2401,2025-07-21,Transfer,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,84,86,0,0,1,0.05210346042305769,0.0,Normal,None
2469,89,3284,2025-09-30,Deposit,Completed,USA,Germany,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,94,Bank Statement,Verified,2025-04-11,13,86,1,0,1,0.05210346042305769,0.0,Normal,None
2470,89,3882,2025-07-28,Deposit,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,77,86,0,0,1,0.05210346042305769,0.0,Normal,None
2471,89,2576,2025-08-20,Deposit,Completed,USA,Germany,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,94,Bank Statement,Verified,2025-04-11,54,86,1,0,1,0.05210346042305769,0.0,Normal,None
2472,89,3926,2025-07-18,Withdrawal,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,87,86,0,0,1,0.05210346042305769,0.0,Normal,None
2473,89,4106,2025-09-11,Transfer,Completed,USA,Germany,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,94,Bank Statement,Verified,2025-04-11,32,86,1,0,1,0.05210346042305769,0.0,Normal,None
2474,89,38992,2025-08-23,Withdrawal,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,51,86,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
2475,89,3009,2025-08-26,Investment,Failed,USA,Switzerland,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Medium,80,Bank Statement,Verified,2025-04-11,48,86,1,0,1,0.05210346042305769,0.0,Normal,None
2476,89,3680,2025-07-20,Transfer,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,85,86,0,0,1,0.05210346042305769,0.0,Normal,None
2477,89,2248,2025-10-06,Investment,Completed,USA,Switzerland,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Medium,80,Bank Statement,Verified,2025-04-11,7,86,1,0,1,0.05210346042305769,0.0,Normal,None
2478,89,3439,2025-10-11,Transfer,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,2,86,0,0,1,0.05210346042305769,0.0,Normal,None
2479,89,42460,2025-07-30,Investment,Completed,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,75,86,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
2480,89,4629,2025-09-05,Deposit,Pending,USA,USA,Client_89,USA,64,Verified,Corporate,2025-07-19,Low,95,Low,95,Bank Statement,Verified,2025-04-11,38,86,0,0,1,0.05210346042305769,0.0,Normal,None
2481,90,4802,2025-08-27,Withdrawal,Completed,Nigeria,Australia,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,Low,91,ID Card,Verified,2025-08-12,47,126,1,0,1,0.05210346042305769,0.0,Normal,None
2482,90,4665,2025-10-04,Withdrawal,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,9,126,0,0,1,0.0,14.0,Normal,None
2483,90,30311,2025-09-20,Withdrawal,Completed,Nigeria,Russia,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,50,ID Card,Verified,2025-08-12,23,126,1,1,-1,-0.32009515464194477,100.0,Suspicious,"large_tx_flag, dest_high_risk, cross_border_to_high_risk, very_large_withdrawal_flag"
2484,90,2667,2025-09-08,Withdrawal,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,35,126,0,0,1,0.0,14.0,Normal,None
2485,90,2161,2025-09-22,Transfer,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,21,126,0,0,1,0.0,14.0,Normal,None
2486,90,12792,2025-09-10,Investment,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,33,126,0,0,-1,-0.15957769083500867,56.87,Suspicious,"large_tx_flag, dest_high_risk"
2487,90,4862,2025-08-09,Deposit,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,65,126,0,0,1,0.0,14.0,Normal,None
2488,90,4292,2025-08-31,Withdrawal,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,43,126,0,0,1,0.0,14.0,Normal,None
2489,90,46166,2025-09-14,Withdrawal,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,29,126,0,0,-1,-0.26603677087854366,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag"
2490,90,2216,2025-08-24,Deposit,Completed,Nigeria,UK,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,Low,92,ID Card,Verified,2025-08-12,50,126,1,0,1,0.05210346042305769,0.0,Normal,None
2491,90,2916,2025-07-22,Deposit,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,83,126,0,0,1,0.0,14.0,Normal,None
2492,90,3057,2025-08-23,Investment,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,51,126,0,0,1,0.0,14.0,Normal,None
2493,90,3865,2025-10-09,Deposit,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,4,126,0,0,1,0.0,14.0,Normal,None
2494,90,2370,2025-07-19,Withdrawal,Completed,Nigeria,Nigeria,Client_90,Nigeria,63,Verified,Corporate,2025-06-09,High,45,High,45,ID Card,Verified,2025-08-12,86,126,0,0,1,0.0,14.0,Normal,None
