transaction_id,client_id,transaction_amount,origin_country,destination_country,transaction_date,transaction_risk_score,triggered_rules
2329,84,4242,Nigeria,Nigeria,2025-07-16,0.9,High-Risk Country (Destination)(0.9)
2330,84,2376,Nigeria,Nigeria,2025-08-08,0.9,High-Risk Country (Destination)(0.9)
2331,84,3704,Nigeria,Australia,2025-09-13,0.0,None
2332,84,2720,Nigeria,Nigeria,2025-07-23,0.9,High-Risk Country (Destination)(0.9)
2333,84,3990,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
2334,84,2317,Nigeria,Nigeria,2025-08-20,0.9,High-Risk Country (Destination)(0.9)
2335,84,4638,Nigeria,Nigeria,2025-09-08,0.9,High-Risk Country (Destination)(0.9)
2336,84,4239,Nigeria,Nigeria,2025-07-28,0.9,High-Risk Country (Destination)(0.9)
2337,84,4009,Nigeria,Nigeria,2025-09-14,0.9,High-Risk Country (Destination)(0.9)
2338,84,3769,Nigeria,Nigeria,2025-07-29,0.9,High-Risk Country (Destination)(0.9)
2339,84,4848,Nigeria,Nigeria,2025-08-21,0.9,High-Risk Country (Destination)(0.9)
2340,84,3067,Nigeria,UAE,2025-08-09,0.0,None
2341,84,2161,Nigeria,Nigeria,2025-09-20,0.9,High-Risk Country (Destination)(0.9)
2342,84,2189,Nigeria,Nigeria,2025-09-17,0.9,High-Risk Country (Destination)(0.9)
2343,84,4732,Nigeria,Nigeria,2025-08-05,0.9,High-Risk Country (Destination)(0.9)
2344,84,4113,Nigeria,Australia,2025-10-09,0.0,None
2345,84,4499,Nigeria,Nigeria,2025-09-10,0.9,High-Risk Country (Destination)(0.9)
2346,84,2610,Nigeria,Nigeria,2025-09-08,0.9,High-Risk Country (Destination)(0.9)
2347,84,2366,Nigeria,Nigeria,2025-08-26,0.9,High-Risk Country (Destination)(0.9)
2348,84,3737,Nigeria,Nigeria,2025-09-19,0.9,High-Risk Country (Destination)(0.9)
2349,84,2781,Nigeria,Nigeria,2025-07-25,0.9,High-Risk Country (Destination)(0.9)
2350,84,3795,Nigeria,Nigeria,2025-08-07,0.9,High-Risk Country (Destination)(0.9)
2351,84,36060,Nigeria,Nigeria,2025-09-01,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2352,84,3276,Nigeria,Nigeria,2025-08-07,0.9,High-Risk Country (Destination)(0.9)
2353,84,3192,Nigeria,Nigeria,2025-08-19,0.9,High-Risk Country (Destination)(0.9)
2354,84,2585,Nigeria,Nigeria,2025-09-23,0.9,High-Risk Country (Destination)(0.9)
2355,84,3325,Nigeria,Nigeria,2025-10-07,0.9,High-Risk Country (Destination)(0.9)
2356,84,2895,Nigeria,Nigeria,2025-08-15,0.9,High-Risk Country (Destination)(0.9)
2357,84,19530,Nigeria,Australia,2025-10-13,0.8,High Transaction Amount(0.8)
2358,84,2858,Nigeria,Nigeria,2025-10-07,0.9,High-Risk Country (Destination)(0.9)
2359,84,2374,Nigeria,Nigeria,2025-09-11,0.9,High-Risk Country (Destination)(0.9)
2360,84,2220,Nigeria,Nigeria,2025-10-13,0.9,High-Risk Country (Destination)(0.9)
2361,84,3611,Nigeria,Nigeria,2025-07-19,0.9,High-Risk Country (Destination)(0.9)
2362,84,23133,Nigeria,Nigeria,2025-07-25,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2363,84,3442,Nigeria,Nigeria,2025-09-07,0.9,High-Risk Country (Destination)(0.9)
2364,84,2433,Nigeria,Australia,2025-09-20,0.0,None
2365,84,3461,Nigeria,Germany,2025-09-04,0.0,None
2366,84,2651,Nigeria,Nigeria,2025-09-09,0.9,High-Risk Country (Destination)(0.9)
2367,84,4884,Nigeria,Nigeria,2025-08-09,0.9,High-Risk Country (Destination)(0.9)
2368,84,3300,Nigeria,Germany,2025-08-05,0.0,None
2369,85,3251,Nigeria,Nigeria,2025-09-06,0.9,High-Risk Country (Destination)(0.9)
2370,85,3228,Nigeria,Nigeria,2025-07-28,0.9,High-Risk Country (Destination)(0.9)
2371,85,3718,Nigeria,Nigeria,2025-08-09,0.9,High-Risk Country (Destination)(0.9)
2372,85,29671,Nigeria,Nigeria,2025-08-01,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2373,85,3094,Nigeria,Nigeria,2025-10-07,0.9,High-Risk Country (Destination)(0.9)
2374,85,3675,Nigeria,Nigeria,2025-09-17,0.9,High-Risk Country (Destination)(0.9)
2375,85,4730,Nigeria,Nigeria,2025-08-12,0.9,High-Risk Country (Destination)(0.9)
2376,85,2261,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
2377,85,3935,Nigeria,Nigeria,2025-08-06,0.9,High-Risk Country (Destination)(0.9)
2378,85,4279,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
2379,85,3372,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
2380,85,4555,Nigeria,Nigeria,2025-09-10,0.9,High-Risk Country (Destination)(0.9)
2381,85,4206,Nigeria,Nigeria,2025-07-19,0.9,High-Risk Country (Destination)(0.9)
2382,85,4514,Nigeria,Canada,2025-09-25,0.0,None
2383,85,2056,Nigeria,Nigeria,2025-08-09,0.9,High-Risk Country (Destination)(0.9)
2384,85,4959,Nigeria,Nigeria,2025-09-30,0.9,High-Risk Country (Destination)(0.9)
2385,85,4155,Nigeria,Nigeria,2025-08-19,0.9,High-Risk Country (Destination)(0.9)
2386,85,2546,Nigeria,Switzerland,2025-07-21,0.0,None
2387,85,4202,Nigeria,UAE,2025-08-26,0.0,None
2388,85,2511,Nigeria,Nigeria,2025-09-08,0.9,High-Risk Country (Destination)(0.9)
2389,85,4236,Nigeria,Nigeria,2025-09-09,0.9,High-Risk Country (Destination)(0.9)
2390,85,23974,Nigeria,Nigeria,2025-10-02,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2391,85,4113,Nigeria,Nigeria,2025-10-10,0.9,High-Risk Country (Destination)(0.9)
2392,85,3207,Nigeria,UK,2025-08-28,0.0,None
2393,85,38310,Nigeria,Nigeria,2025-08-11,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2394,85,2353,Nigeria,Nigeria,2025-08-31,0.9,High-Risk Country (Destination)(0.9)
2395,85,19591,Nigeria,Switzerland,2025-09-18,0.8,High Transaction Amount(0.8)
2396,85,4419,Nigeria,Nigeria,2025-08-23,0.9,High-Risk Country (Destination)(0.9)
2397,85,2322,Nigeria,Nigeria,2025-08-13,0.9,High-Risk Country (Destination)(0.9)
2398,85,4305,Nigeria,Nigeria,2025-09-13,0.9,High-Risk Country (Destination)(0.9)
2399,85,4855,Nigeria,Russia,2025-10-03,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2400,85,4653,Nigeria,Nigeria,2025-07-29,0.9,High-Risk Country (Destination)(0.9)
2401,85,3170,Nigeria,Nigeria,2025-09-19,0.9,High-Risk Country (Destination)(0.9)
2402,85,3695,Nigeria,Canada,2025-07-28,0.0,None
2403,85,2832,Nigeria,Nigeria,2025-07-24,0.9,High-Risk Country (Destination)(0.9)
2404,85,2684,Nigeria,Nigeria,2025-08-12,0.9,High-Risk Country (Destination)(0.9)
2405,85,2261,Nigeria,Nigeria,2025-09-05,0.9,High-Risk Country (Destination)(0.9)
2406,85,4430,Nigeria,Nigeria,2025-07-24,0.9,High-Risk Country (Destination)(0.9)
2407,85,3599,Nigeria,Nigeria,2025-07-26,0.9,High-Risk Country (Destination)(0.9)
2408,85,35854,Nigeria,Nigeria,2025-08-20,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2409,86,2130,Australia,Nigeria,2025-07-27,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2410,86,3092,Australia,Australia,2025-09-19,0.0,None
2411,86,4068,Australia,Australia,2025-07-18,0.0,None
2412,86,3714,Australia,Australia,2025-10-09,0.0,None
2413,86,3838,Australia,Australia,2025-07-31,0.0,None
2414,86,3800,Australia,Australia,2025-08-11,0.0,None
2415,86,2892,Australia,Australia,2025-10-08,0.0,None
2416,86,2512,Australia,Australia,2025-09-05,0.0,None
2417,86,4493,Australia,Australia,2025-08-15,0.0,None
2418,86,20689,Australia,Australia,2025-09-05,0.8,High Transaction Amount(0.8)
2419,86,2576,Australia,Australia,2025-09-21,0.0,None
2420,86,2325,Australia,Australia,2025-08-04,0.0,None
2421,86,2289,Australia,Australia,2025-08-18,0.0,None
2422,87,3564,Australia,Australia,2025-08-01,0.0,None
2423,87,3491,Australia,Russia,2025-08-25,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2424,87,3667,Australia,Australia,2025-10-12,0.0,None
2425,87,2066,Australia,China,2025-08-07,0.0,None
2426,87,2088,Australia,Australia,2025-08-22,0.0,None
2427,87,4367,Australia,Australia,2025-08-20,0.0,None
2428,87,3502,Australia,Australia,2025-07-31,0.0,None
2429,87,3483,Australia,Australia,2025-08-08,0.0,None
2430,87,3956,Australia,Australia,2025-09-07,0.0,None
2431,87,2382,Australia,Australia,2025-10-12,0.0,None
2432,87,2350,Australia,Australia,2025-09-07,0.0,None
2433,87,3915,Australia,Australia,2025-09-01,0.0,None
2434,87,4022,Australia,Australia,2025-07-26,0.0,None
2435,87,3282,Australia,Australia,2025-09-28,0.0,None
2436,87,4608,Australia,Australia,2025-10-09,0.0,None
2437,87,2794,Australia,Canada,2025-07-20,0.0,None
2438,87,3954,Australia,Australia,2025-09-22,0.0,None
2439,87,4226,Australia,Australia,2025-10-07,0.0,None
2440,87,45117,Australia,Australia,2025-08-29,0.8,High Transaction Amount(0.8)
2441,87,2574,Australia,UAE,2025-09-25,0.0,None
2442,87,3797,Australia,China,2025-08-21,0.0,None
2443,87,2230,Australia,Australia,2025-08-12,0.0,None
2444,87,4810,Australia,UAE,2025-08-23,0.0,None
2445,87,2994,Australia,Australia,2025-10-02,0.0,None
2446,87,2122,Australia,Australia,2025-08-26,0.0,None
2447,87,3806,Australia,Switzerland,2025-08-01,0.0,None
2448,87,2633,Australia,Australia,2025-09-27,0.0,None
2449,87,3010,Australia,Australia,2025-08-23,0.0,None
2450,87,33913,Australia,Australia,2025-08-21,0.8,High Transaction Amount(0.8)
2451,87,3053,Australia,Australia,2025-10-12,0.0,None
2452,87,38820,Australia,Australia,2025-08-02,0.8,High Transaction Amount(0.8)
2453,87,4999,Australia,Australia,2025-08-23,0.0,None
2454,87,2763,Australia,Canada,2025-08-06,0.0,None
2455,87,2352,Australia,UK,2025-08-27,0.0,None
2456,88,18319,Germany,Germany,2025-07-28,0.8,High Transaction Amount(0.8)
2457,88,3918,Germany,Germany,2025-10-04,0.0,None
2458,88,3679,Germany,Germany,2025-10-01,0.0,None
2459,88,39237,Germany,Germany,2025-07-28,0.8,High Transaction Amount(0.8)
2460,88,3743,Germany,Germany,2025-08-13,0.0,None
2461,88,47864,Germany,Germany,2025-09-04,0.8,High Transaction Amount(0.8)
2462,88,4573,Germany,Germany,2025-08-18,0.0,None
2463,89,2154,USA,USA,2025-09-04,0.0,None
2464,89,2155,USA,USA,2025-07-16,0.0,None
2465,89,3506,USA,USA,2025-08-23,0.0,None
2466,89,2459,USA,USA,2025-09-17,0.0,None
2467,89,4552,USA,USA,2025-07-30,0.0,None
2468,89,2401,USA,USA,2025-07-21,0.0,None
2469,89,3284,USA,Germany,2025-09-30,0.0,None
2470,89,3882,USA,USA,2025-07-28,0.0,None
2471,89,2576,USA,Germany,2025-08-20,0.0,None
2472,89,3926,USA,USA,2025-07-18,0.0,None
2473,89,4106,USA,Germany,2025-09-11,0.0,None
2474,89,38992,USA,USA,2025-08-23,0.8,High Transaction Amount(0.8)
2475,89,3009,USA,Switzerland,2025-08-26,0.0,None
2476,89,3680,USA,USA,2025-07-20,0.0,None
2477,89,2248,USA,Switzerland,2025-10-06,0.0,None
2478,89,3439,USA,USA,2025-10-11,0.0,None
2479,89,42460,USA,USA,2025-07-30,0.8,High Transaction Amount(0.8)
2480,89,4629,USA,USA,2025-09-05,0.0,None
2481,90,4802,Nigeria,Australia,2025-08-27,0.0,None
2482,90,4665,Nigeria,Nigeria,2025-10-04,0.9,High-Risk Country (Destination)(0.9)
2483,90,30311,Nigeria,Russia,2025-09-20,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2484,90,2667,Nigeria,Nigeria,2025-09-08,0.9,High-Risk Country (Destination)(0.9)
2485,90,2161,Nigeria,Nigeria,2025-09-22,0.9,High-Risk Country (Destination)(0.9)
2486,90,12792,Nigeria,Nigeria,2025-09-10,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2487,90,4862,Nigeria,Nigeria,2025-08-09,0.9,High-Risk Country (Destination)(0.9)
2488,90,4292,Nigeria,Nigeria,2025-08-31,0.9,High-Risk Country (Destination)(0.9)
2489,90,46166,Nigeria,Nigeria,2025-09-14,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2490,90,2216,Nigeria,UK,2025-08-24,0.0,None
2491,90,2916,Nigeria,Nigeria,2025-07-22,0.9,High-Risk Country (Destination)(0.9)
2492,90,3057,Nigeria,Nigeria,2025-08-23,0.9,High-Risk Country (Destination)(0.9)
2493,90,3865,Nigeria,Nigeria,2025-10-09,0.9,High-Risk Country (Destination)(0.9)
2494,90,2370,Nigeria,Nigeria,2025-07-19,0.9,High-Risk Country (Destination)(0.9)
2495,90,3199,Nigeria,Russia,2025-07-16,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2496,90,2191,Nigeria,Nigeria,2025-08-19,0.9,High-Risk Country (Destination)(0.9)
2497,90,2186,Nigeria,Nigeria,2025-09-03,0.9,High-Risk Country (Destination)(0.9)
2498,90,29501,Nigeria,Nigeria,2025-08-20,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2499,90,3527,Nigeria,Nigeria,2025-08-07,0.9,High-Risk Country (Destination)(0.9)
2500,90,4899,Nigeria,UK,2025-09-11,0.0,None
2501,90,4770,Nigeria,Nigeria,2025-10-01,0.9,High-Risk Country (Destination)(0.9)
2502,90,20471,Nigeria,Nigeria,2025-10-12,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2503,90,4052,Nigeria,Nigeria,2025-07-18,0.9,High-Risk Country (Destination)(0.9)
2504,90,4815,Nigeria,Nigeria,2025-09-30,0.9,High-Risk Country (Destination)(0.9)
2505,90,2474,Nigeria,Nigeria,2025-08-03,0.9,High-Risk Country (Destination)(0.9)
2506,90,4143,Nigeria,Nigeria,2025-08-03,0.9,High-Risk Country (Destination)(0.9)
2507,90,2607,Nigeria,Nigeria,2025-08-26,0.9,High-Risk Country (Destination)(0.9)
2508,90,3669,Nigeria,Nigeria,2025-10-10,0.9,High-Risk Country (Destination)(0.9)
2509,90,45733,Nigeria,Nigeria,2025-07-29,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2510,90,31200,Nigeria,Nigeria,2025-08-05,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2511,90,3256,Nigeria,UAE,2025-10-11,0.0,None
2512,90,3333,Nigeria,Nigeria,2025-10-06,0.9,High-Risk Country (Destination)(0.9)
2513,90,3575,Nigeria,Nigeria,2025-09-25,0.9,High-Risk Country (Destination)(0.9)
2514,90,3467,Nigeria,Nigeria,2025-08-12,0.9,High-Risk Country (Destination)(0.9)
2515,90,2161,Nigeria,Nigeria,2025-09-27,0.9,High-Risk Country (Destination)(0.9)
2516,90,25639,Nigeria,USA,2025-09-24,0.8,High Transaction Amount(0.8)
2517,90,15961,Nigeria,Nigeria,2025-08-27,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2518,90,3522,Nigeria,Nigeria,2025-10-11,0.9,High-Risk Country (Destination)(0.9)
2519,91,2718,Canada,Canada,2025-09-12,0.0,None
2520,91,2578,Canada,Canada,2025-08-21,0.0,None
2521,91,3875,Canada,Canada,2025-09-15,0.0,None
2522,91,2976,Canada,Canada,2025-09-21,0.0,None
2523,91,4259,Canada,Canada,2025-10-11,0.0,None
2524,91,4038,Canada,Canada,2025-09-21,0.0,None
2525,91,2190,Canada,Canada,2025-09-01,0.0,None
2526,91,4671,Canada,Canada,2025-09-21,0.0,None
2527,91,2458,Canada,Canada,2025-08-25,0.0,None
2528,91,24255,Canada,Canada,2025-08-24,0.8,High Transaction Amount(0.8)
2529,91,2717,Canada,Canada,2025-10-10,0.0,None
2530,91,40868,Canada,Canada,2025-08-27,0.8,High Transaction Amount(0.8)
2531,91,2379,Canada,Germany,2025-08-30,0.0,None
2532,91,2865,Canada,Canada,2025-09-13,0.0,None
2533,91,29590,Canada,UAE,2025-10-01,0.8,High Transaction Amount(0.8)
2534,91,2747,Canada,Russia,2025-09-24,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2535,91,3986,Canada,UAE,2025-09-26,0.0,None
2536,91,3897,Canada,China,2025-09-01,0.0,None
2537,91,4564,Canada,Canada,2025-08-04,0.0,None
2538,91,3870,Canada,Canada,2025-10-13,0.0,None
2539,91,4901,Canada,Australia,2025-07-20,0.0,None
2540,91,3028,Canada,Canada,2025-09-24,0.0,None
2541,91,2701,Canada,China,2025-07-25,0.0,None
2542,91,4330,Canada,Canada,2025-09-17,0.0,None
2543,91,3153,Canada,Canada,2025-09-02,0.0,None
2544,91,4777,Canada,Canada,2025-08-21,0.0,None
2545,91,33399,Canada,Canada,2025-09-10,0.8,High Transaction Amount(0.8)
2546,91,3530,Canada,Canada,2025-08-24,0.0,None
2547,91,2407,Canada,Canada,2025-08-26,0.0,None
2548,91,3978,Canada,Canada,2025-07-23,0.0,None
2549,91,3905,Canada,Canada,2025-08-19,0.0,None
2550,91,3118,Canada,Canada,2025-09-18,0.0,None
2551,92,3996,USA,Switzerland,2025-08-05,0.0,None
2552,92,4770,USA,USA,2025-08-05,0.0,None
2553,92,2218,USA,USA,2025-08-07,0.0,None
2554,92,40408,USA,USA,2025-10-12,0.8,High Transaction Amount(0.8)
2555,92,2905,USA,USA,2025-10-08,0.0,None
2556,93,36835,Germany,Germany,2025-10-05,0.8,High Transaction Amount(0.8)
2557,93,19983,Germany,Germany,2025-08-06,0.8,High Transaction Amount(0.8)
2558,93,38614,Germany,Germany,2025-07-27,0.8,High Transaction Amount(0.8)
2559,93,23447,Germany,Germany,2025-10-06,0.8,High Transaction Amount(0.8)
2560,93,2656,Germany,Canada,2025-10-07,0.0,None
2561,93,2559,Germany,Germany,2025-08-25,0.0,None
2562,93,4102,Germany,Germany,2025-07-28,0.0,None
2563,93,3081,Germany,Germany,2025-08-29,0.0,None
2564,93,3096,Germany,Germany,2025-08-29,0.0,None
2565,93,39787,Germany,Nigeria,2025-10-06,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2566,93,2658,Germany,Australia,2025-08-06,0.0,None
2567,93,4618,Germany,Germany,2025-09-01,0.0,None
2568,93,19078,Germany,Germany,2025-08-13,0.8,High Transaction Amount(0.8)
2569,93,2376,Germany,Germany,2025-07-18,0.0,None
2570,93,32183,Germany,Germany,2025-10-08,0.8,High Transaction Amount(0.8)
2571,93,4467,Germany,Germany,2025-08-03,0.0,None
2572,93,4984,Germany,Germany,2025-09-07,0.0,None
2573,93,3314,Germany,Germany,2025-08-24,0.0,None
2574,94,3167,Switzerland,Switzerland,2025-07-25,0.0,None
2575,94,21987,Switzerland,UK,2025-08-09,0.8,High Transaction Amount(0.8)
2576,94,2945,Switzerland,Switzerland,2025-07-16,0.0,None
2577,94,2044,Switzerland,Australia,2025-10-10,0.0,None
2578,94,3535,Switzerland,Switzerland,2025-08-30,0.0,None
2579,94,2219,Switzerland,Switzerland,2025-08-21,0.0,None
2580,94,4833,Switzerland,Switzerland,2025-08-05,0.0,None
2581,94,3351,Switzerland,Switzerland,2025-09-14,0.0,None
2582,94,4352,Switzerland,Switzerland,2025-08-13,0.0,None
2583,94,10100,Switzerland,Switzerland,2025-09-30,0.8,High Transaction Amount(0.8)
2584,94,37912,Switzerland,Switzerland,2025-10-04,0.8,High Transaction Amount(0.8)
2585,94,3774,Switzerland,Australia,2025-08-10,0.0,None
2586,94,4977,Switzerland,Switzerland,2025-08-01,0.0,None
2587,94,4821,Switzerland,Canada,2025-09-27,0.0,None
2588,94,2169,Switzerland,Switzerland,2025-10-03,0.0,None
2589,94,4021,Switzerland,Switzerland,2025-09-14,0.0,None
2590,94,2503,Switzerland,UAE,2025-07-18,0.0,None
2591,94,24763,Switzerland,China,2025-07-24,0.8,High Transaction Amount(0.8)
2592,94,3293,Switzerland,Switzerland,2025-07-18,0.0,None
2593,94,3903,Switzerland,Switzerland,2025-09-30,0.0,None
2594,94,2539,Switzerland,Switzerland,2025-07-31,0.0,None
2595,94,3927,Switzerland,Switzerland,2025-08-30,0.0,None
2596,94,2003,Switzerland,Switzerland,2025-08-02,0.0,None
2597,94,2863,Switzerland,Switzerland,2025-10-02,0.0,None
2598,94,2087,Switzerland,Switzerland,2025-10-01,0.0,None
2599,94,2839,Switzerland,Switzerland,2025-09-24,0.0,None
2600,94,2236,Switzerland,Switzerland,2025-08-25,0.0,None
2601,95,2739,USA,USA,2025-09-05,0.0,None
2602,95,3064,USA,USA,2025-10-12,0.0,None
2603,95,3262,USA,USA,2025-10-09,0.0,None
2604,95,3189,USA,USA,2025-08-31,0.0,None
2605,95,3860,USA,China,2025-08-28,0.0,None
2606,95,4321,USA,USA,2025-08-17,0.0,None
2607,95,3169,USA,UAE,2025-08-19,0.0,None
2608,95,2920,USA,USA,2025-10-08,0.0,None
2609,95,3842,USA,USA,2025-10-08,0.0,None
2610,95,4963,USA,USA,2025-10-10,0.0,None
2611,95,2920,USA,USA,2025-09-28,0.0,None
2612,95,4995,USA,USA,2025-09-22,0.0,None
2613,95,3213,USA,USA,2025-09-06,0.0,None
2614,95,4836,USA,USA,2025-08-24,0.0,None
2615,95,4437,USA,USA,2025-08-10,0.0,None
2616,95,2048,USA,USA,2025-10-03,0.0,None
2617,95,3171,USA,USA,2025-08-16,0.0,None
2618,95,3805,USA,USA,2025-08-31,0.0,None
2619,95,4280,USA,USA,2025-10-12,0.0,None
2620,95,2507,USA,USA,2025-08-17,0.0,None
2621,95,4209,USA,USA,2025-08-26,0.0,None
2622,95,17296,USA,Switzerland,2025-10-02,0.8,High Transaction Amount(0.8)
2623,95,28892,USA,Germany,2025-10-10,0.8,High Transaction Amount(0.8)
2624,95,3506,USA,USA,2025-10-03,0.0,None
2625,95,3060,USA,USA,2025-07-19,0.0,None
2626,95,2204,USA,UK,2025-08-28,0.0,None
2627,95,2584,USA,USA,2025-08-20,0.0,None
2628,95,4774,USA,USA,2025-10-08,0.0,None
2629,95,4034,USA,USA,2025-08-08,0.0,None
2630,95,3448,USA,USA,2025-10-11,0.0,None
2631,95,4241,USA,USA,2025-08-02,0.0,None
2632,95,3430,USA,China,2025-09-01,0.0,None
2633,95,3341,USA,USA,2025-07-25,0.0,None
2634,95,2236,USA,USA,2025-08-14,0.0,None
2635,95,3760,USA,USA,2025-09-10,0.0,None
2636,95,3584,USA,USA,2025-10-06,0.0,None
2637,95,3064,USA,USA,2025-07-27,0.0,None
2638,95,3826,USA,USA,2025-07-22,0.0,None
2639,95,3646,USA,China,2025-10-01,0.0,None
2640,95,2343,USA,USA,2025-10-08,0.0,None
2641,95,23328,USA,USA,2025-09-21,0.8,High Transaction Amount(0.8)
2642,95,2400,USA,USA,2025-09-15,0.0,None
2643,95,4677,USA,USA,2025-08-27,0.0,None
2644,95,3910,USA,USA,2025-09-03,0.0,None
2645,95,14498,USA,Australia,2025-09-16,0.8,High Transaction Amount(0.8)
2646,95,3739,USA,Nigeria,2025-08-30,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2647,95,3516,USA,USA,2025-09-05,0.0,None
2648,95,3140,USA,Canada,2025-07-17,0.0,None
2649,96,2847,USA,USA,2025-09-15,0.0,None
2650,96,4725,USA,Canada,2025-10-09,0.0,None
2651,96,34754,USA,USA,2025-07-30,0.8,High Transaction Amount(0.8)
2652,96,2701,USA,UK,2025-09-06,0.0,None
2653,96,4092,USA,USA,2025-08-06,0.0,None
2654,96,4653,USA,China,2025-08-05,0.0,None
2655,96,4542,USA,USA,2025-07-22,0.0,None
2656,96,4042,USA,USA,2025-08-11,0.0,None
2657,96,4849,USA,UAE,2025-08-07,0.0,None
2658,96,4771,USA,USA,2025-09-30,0.0,None
2659,96,3526,USA,USA,2025-09-27,0.0,None
2660,96,4165,USA,USA,2025-08-13,0.0,None
2661,96,2779,USA,USA,2025-08-18,0.0,None
2662,96,2988,USA,UAE,2025-09-08,0.0,None
2663,96,2667,USA,Russia,2025-09-22,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2664,96,4948,USA,USA,2025-09-17,0.0,None
2665,96,4301,USA,USA,2025-09-14,0.0,None
2666,96,4107,USA,USA,2025-08-08,0.0,None
2667,96,2889,USA,USA,2025-07-28,0.0,None
2668,96,2710,USA,USA,2025-09-15,0.0,None
2669,96,2270,USA,USA,2025-09-04,0.0,None
2670,96,2152,USA,Nigeria,2025-07-26,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
